"name","variation","diy","buy","sell","color_1","color_2","size","miles_price","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"outdoor sandals","Blue","No","630",157.0,"Blue","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; comfy; vacation","No","For sale","ShoesSandalOutdoor2",10708.0,"QaPK5tMTrBohRYkzh"
"outdoor sandals","Purple","No","630",157.0,"Purple","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; comfy; vacation","No","For sale","ShoesSandalOutdoor3",10709.0,"6xpDCB24AbaE99KCF"
"outdoor sandals","Yellow","No","630",157.0,"Yellow","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; comfy; vacation","No","For sale","ShoesSandalOutdoor4",10710.0,"CvPPDbRnzFKKBSFSC"
"outdoor sandals","Orange","No","630",157.0,"Orange","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; comfy; vacation","No","For sale","ShoesSandalOutdoor5",10711.0,"4PqGRqeQ7CzcnXt2P"
"outdoor sandals","White","No","630",157.0,"White","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","outdoorsy; comfy; vacation","No","For sale","ShoesSandalOutdoor6",10712.0,"iZnEdXRHGkB8upzKY"
"outdoor sandals","Black","No","630",157.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Active","outdoorsy; comfy; vacation","No","For sale","ShoesSandalOutdoor7",10713.0,"TxWPbv6SR2kkQ5qW6"
"paw slippers","Pink","No","1260",315.0,"Pink","Pink","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutAnimal0",5469.0,"zPA3tiBnSWjb49scP"
"paw slippers","Brown","No","1260",315.0,"Brown","Brown","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutAnimal1",10976.0,"QuqDNpdRXWXzHKY9h"
"paw slippers","White","No","1260",315.0,"White","White","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutAnimal2",10977.0,"yrXceyd3fyhzg4PDD"
"paw slippers","Blue","No","1260",315.0,"Light blue","Light blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutAnimal3",10978.0,"moK7LvPta9MKL6WKP"
"paw slippers","Black","No","1260",315.0,"Black","Black","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutAnimal4",10979.0,"7uDbKzSsn9M4YjKD8"
"pleather ankle booties","Brown","No","1280",320.0,"Brown","Brown","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Elegant","everyday; formal; party","No","For sale","ShoesHighcutShortboots0",5474.0,"QSxtJ4L7qnMs3AmhT"
"pleather ankle booties","Black","No","1280",320.0,"Black","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Elegant","everyday; formal; party","No","For sale","ShoesHighcutShortboots1",11679.0,"ckPxzgw73nbjWg6Bq"
"pleather ankle booties","Green","No","1280",320.0,"Green","Green","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal; party","No","For sale","ShoesHighcutShortboots2",11680.0,"zvnxRiA7p4LpjtsD9"
"pleather ankle booties","Mustard","No","1280",320.0,"Yellow","Yellow","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal; party","No","For sale","ShoesHighcutShortboots3",11681.0,"ubApDpnHA6xBoteSP"
"pleather sneakers","White","No","700",175.0,"White","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; outdoorsy; sporty","No","For sale","ShoesLowcutLeathersneker0",4716.0,"MvyqYcx2cPGoDnG2F"
"pleather sneakers","Black","No","700",175.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; outdoorsy; sporty","No","For sale","ShoesLowcutLeathersneker1",10046.0,"meSAwpgrLaXYTZ6PM"
"pleather sneakers","Red","No","700",175.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy; sporty","No","For sale","ShoesLowcutLeathersneker2",10047.0,"6MRPf3xicDyzPnwTT"
"pleather sneakers","Green","No","700",175.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy; sporty","No","For sale","ShoesLowcutLeathersneker3",10048.0,"wZN8iiWBhegci4vH8"
"pleather sneakers","Blue","No","700",175.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy; sporty","No","For sale","ShoesLowcutLeathersneker4",10049.0,"TJn6f2GivkPh3wNCW"
"pleather sneakers","Yellow","No","700",175.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy; sporty","No","For sale","ShoesLowcutLeathersneker5",10050.0,"XkKrKvtQ7WtaoPAFR"
"pleather sneakers","Light blue","No","700",175.0,"Light blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy; sporty","No","For sale","ShoesLowcutLeathersneker6",10051.0,"YyTT7rtusTv5i2kf7"
"pleather sneakers","Orange","No","700",175.0,"Orange","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy; sporty","No","For sale","ShoesLowcutLeathersneker7",10052.0,"hnwirvwCRgHHG9oSM"
"pom-pom boots","Pink","No","1600",400.0,"Pink","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","fairy tale; party","No","For sale","ShoesHighcutBobbles0",5545.0,"ikoDt2wBKC4tMdMTd"
"pom-pom boots","Red","No","1600",400.0,"Red","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","fairy tale; party","No","For sale","ShoesHighcutBobbles1",6860.0,"jwWqyc6DdM7qBStcR"
"pom-pom boots","Yellow","No","1600",400.0,"Yellow","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","fairy tale; party","No","For sale","ShoesHighcutBobbles2",6867.0,"rSXv7GNTw2kzXvDMh"
"pom-pom boots","Purple","No","1600",400.0,"Purple","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","fairy tale; party","No","For sale","ShoesHighcutBobbles3",11691.0,"gNQ8dYScE5ZRJ4F6z"
"pom-pom boots","Green","No","1600",400.0,"Green","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","fairy tale; party","No","For sale","ShoesHighcutBobbles4",11692.0,"6SYe4Ap54nWGsCEFY"
"pom-pom boots","Blue","No","1600",400.0,"Blue","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","fairy tale; party","No","For sale","ShoesHighcutBobbles5",11693.0,"ZbvBuyaGsoBguhSP7"
"pom-pom boots","Black","No","1600",400.0,"Gray","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","fairy tale; party","No","For sale","ShoesHighcutBobbles6",11694.0,"PyrYHQEgWYw5A5xxe"
"power boots","Red","No","3150",787.0,"Red","Gray","1x1","NA","Kicks",,"All Year","No","1.0.0","Active","fairy tale; theatrical; work","No","For sale","ShoesKneePowered0",5698.0,"EdeJCph8C4rwyyeDF"
"power boots","Blue","No","3150",787.0,"Blue","Green","1x1","NA","Kicks",,"All Year","No","1.0.0","Active","fairy tale; theatrical; work","No","For sale","ShoesKneePowered1",11797.0,"7Ps3tA9FuZdMPHFhN"
"power boots","Green","No","3150",787.0,"Green","Purple","1x1","NA","Kicks",,"All Year","No","1.0.0","Active","fairy tale; theatrical; work","No","For sale","ShoesKneePowered2",11798.0,"hMfdaCgqqdYB5SxcT"
"power boots","Black","No","3150",787.0,"Black","Red","1x1","NA","Kicks",,"All Year","No","1.0.0","Active","fairy tale; theatrical; work","No","For sale","ShoesKneePowered3",11799.0,"7hsm7pbTKWbeaqHQc"
"rain boots","Yellow","No","490",122.0,"Yellow","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","ShoesKneeRainboots0",4733.0,"QWCYpFbf4JEobjwav"
"rain boots","Green","No","490",122.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; outdoorsy","No","For sale","ShoesKneeRainboots1",11551.0,"R3vuRBSPQ8kMsx4cn"
"rain boots","Blue","No","490",122.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","ShoesKneeRainboots2",11552.0,"bC58G7zF8S62ueYyS"
"rain boots","Purple","No","490",122.0,"Purple","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","ShoesKneeRainboots3",11553.0,"yb8Xzzv8eeCS4TJq7"
"rain boots","Pink","No","490",122.0,"Pink","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","ShoesKneeRainboots4",11554.0,"FHjX8EryuvqR8Lriq"
"rain boots","Red","No","490",122.0,"Red","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","ShoesKneeRainboots5",11555.0,"TBaCCXwZQrPpXfyRc"
"rain boots","Beige","No","490",122.0,"Beige","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","ShoesKneeRainboots6",11556.0,"GThEGgGR9schjrSLL"
"rain boots","Black","No","490",122.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","ShoesKneeRainboots7",11557.0,"dBLH9boiqRY25CAkE"
"recycled boots","Brown","Yes","NFS",40.0,"Brown","Gray","1x1","NA","Crafting",,"All Year","No","1.0.0","Simple","outdoorsy","No","Not for sale","ShoesKneeRecyclingboots0",12326.0,"pymFdvNQcZoDF2EQg"
"restroom slippers","Navy blue","No","350",87.0,"Blue","Blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Simple","comfy","No","For sale","ShoesLowcutToilet0",5800.0,"BJToZwde8mPrayZHC"
"restroom slippers","Red","No","350",87.0,"Red","Red","1x1","NA","Kicks",,"All Year","No","1.0.0","Simple","comfy","No","For sale","ShoesLowcutToilet1",10105.0,"YgbKhnaDc53vupcpX"
"restroom slippers","Green","No","350",87.0,"Green","Green","1x1","NA","Kicks",,"All Year","No","1.0.0","Simple","comfy","No","For sale","ShoesLowcutToilet2",10106.0,"XF7u6KhqeRd99bJ7q"
"restroom slippers","Light blue","No","350",87.0,"Light blue","Light blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Simple","comfy","No","For sale","ShoesLowcutToilet3",10107.0,"ofPJY5TFLBryNjWwW"
"restroom slippers","Pink","No","350",87.0,"Pink","Pink","1x1","NA","Kicks",,"All Year","No","1.0.0","Simple","comfy","No","For sale","ShoesLowcutToilet4",10108.0,"eLhP3LBZSerB3Rz2E"
"ribbon sandals","Blue","No","1300",325.0,"Blue","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Cute","everyday; fairy tale; vacation","No","For sale","ShoesSandalRibbon0",5814.0,"KeqaR8Ze6LyYW9RqA"
"ribbon sandals","White","No","1300",325.0,"White","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","No","For sale","ShoesSandalRibbon1",10721.0,"Wq5syMKeGKA2qbD2s"
"ribbon sandals","Pink","No","1300",325.0,"Pink","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","No","For sale","ShoesSandalRibbon2",10722.0,"QkAtu7Q6CJon4XNoa"
"ribbon sandals","Yellow","No","1300",325.0,"Yellow","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Cute","everyday; fairy tale; vacation","No","For sale","ShoesSandalRibbon3",10723.0,"Fk8yQ59e8fJdYiprE"
"ribbon sandals","Green","No","1300",325.0,"Green","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","No","For sale","ShoesSandalRibbon4",10724.0,"RjfiqFkqYxszRspu3"
"ribbon sandals","Berry red","No","1300",325.0,"Red","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","No","For sale","ShoesSandalRibbon5",10725.0,"NJEv8nHDPBobY8uF4"
"ribbon sandals","Black","No","1300",325.0,"Black","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","No","For sale","ShoesSandalRibbon6",10726.0,"cb2sKjFjwFDFgsgSb"
"ribbon sandals","Beige","No","1300",325.0,"Gray","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","No","For sale","ShoesSandalRibbon7",10727.0,"7yuxPjGQx5kfkhtnd"
"rubber-toe high tops","Blue","No","1260",315.0,"Blue","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesHighcutRubbertoe0",5617.0,"r495YqHHQjC5tS9tc"
"rubber-toe high tops","Olive","No","1260",315.0,"Green","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesHighcutRubbertoe1",10053.0,"tfMMQyk3kTFo8Grj3"
"rubber-toe high tops","Beige","No","1260",315.0,"Beige","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Simple","everyday; sporty","No","For sale","ShoesHighcutRubbertoe2",10054.0,"kxNYJ6ecrni3FYsQC"
"rubber-toe high tops","Pink","No","1260",315.0,"Pink","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesHighcutRubbertoe3",10055.0,"vdcE6F47jbNvpFHSS"
"rubber-toe high tops","Berry red","No","1260",315.0,"Red","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesHighcutRubbertoe4",10056.0,"qKtTEY7u2itPu6kPf"
"rubber-toe high tops","Coral","No","1260",315.0,"Orange","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesHighcutRubbertoe5",10057.0,"HBFY9CWNhtx57khyM"
"rubber-toe high tops","Ivory","No","1260",315.0,"White","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesHighcutRubbertoe6",10058.0,"atTwSXfw9x52DbZRj"
"rubber-toe high tops","Black","No","1260",315.0,"Black","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Simple","everyday; sporty","No","For sale","ShoesHighcutRubbertoe7",10059.0,"LhiGsXbeLR3BfwEnT"
"rubber-toe sneakers","Purple","No","1080",270.0,"Purple","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesLowcutRubbertoe0",6892.0,"eq7PSgXfLfTbmKGKY"
"rubber-toe sneakers","Green","No","1080",270.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesLowcutRubbertoe1",10067.0,"JCn5sFjYokpJtNyqZ"
"rubber-toe sneakers","Yellow","No","1080",270.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesLowcutRubbertoe2",10068.0,"zd3N7wBnQEYNczJiS"
"rubber-toe sneakers","Light blue","No","1080",270.0,"Light blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesLowcutRubbertoe3",10069.0,"gFYvSYE6RhYPYfGRC"
"rubber-toe sneakers","Red","No","1080",270.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesLowcutRubbertoe4",10070.0,"3uw8c5QGwBv954cDs"
"rubber-toe sneakers","Pink","No","1080",270.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesLowcutRubbertoe5",10071.0,"WX8FE3WFJf588yRJq"
"rubber-toe sneakers","Blue","No","1080",270.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty","No","For sale","ShoesLowcutRubbertoe6",10072.0,"tiNSYwmShxfo2mTiP"
"rubber-toe sneakers","Black","No","1080",270.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; sporty","No","For sale","ShoesLowcutRubbertoe7",10073.0,"n9ef92fAk5TDu29EN"
"samurai greaves","Red","No","4300",1075.0,"Red","Blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Cool","theatrical; work","No","For sale","ShoesKneeLegguard0",5546.0,"su835EMzZKpv2Whv2"
"samurai greaves","Black","No","4300",1075.0,"Black","Blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Cool","theatrical; work","No","For sale","ShoesKneeLegguard1",11567.0,"GpcGFYoMWDXKKvTuT"
"samurai greaves","Blue","No","4300",1075.0,"Blue","Blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Cool","theatrical; work","No","For sale","ShoesKneeLegguard2",11568.0,"uxQmHGifmnCb3Boyw"
"samurai greaves","White","No","4300",1075.0,"White","Blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Cool","theatrical; work","No","For sale","ShoesKneeLegguard3",11569.0,"MB4ES9NjTNx2DE5Ps"
"samurai greaves","Golden yellow","No","4300",1075.0,"Orange","Blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Cool","theatrical; work","No","For sale","ShoesKneeLegguard4",11570.0,"vKNjjoQ6LLoQN6z2a"
"shiny bow platform shoes","Pink","No","2400",600.0,"Pink","Pink","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutLolita0",5606.0,"JCHkpNJKK4q3f7G3R"
"shiny bow platform shoes","Black","No","2400",600.0,"Black","Black","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutLolita1",10149.0,"xs3WYWx8mSTYQwq9n"
"shiny bow platform shoes","Red","No","2400",600.0,"Red","Red","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutLolita2",10150.0,"p3p8ifj6sWkrx5uuC"
"shiny bow platform shoes","Purple","No","2400",600.0,"Purple","Purple","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutLolita3",10151.0,"947juCMoGceMJSytH"
"shiny bow platform shoes","Light blue","No","2400",600.0,"Blue","Blue","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutLolita4",10152.0,"wwGACYDtygfqRdp5N"
"shiny bow platform shoes","White","No","2400",600.0,"White","White","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutLolita5",10153.0,"vm3ugd64szb933prn"
"shiny bow platform shoes","Light purple","No","2400",600.0,"Purple","Purple","1x1","NA","Kicks",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","No","For sale","ShoesLowcutLolita6",10154.0,"tTGe9YJzagEXzFZjj"
"shower sandals","Black","No","350",87.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","everyday; outdoorsy; comfy; vacation","No","For sale","ShoesSandalShower0",4714.0,"Zf4HuKDJSaXy5Qzwg"
"shower sandals","White","No","350",87.0,"White","Gray","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; outdoorsy; comfy; vacation","No","For sale","ShoesSandalShower1",10696.0,"TeepAoZAHJGpJXXv7"
"shower sandals","Gold","No","350",87.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; outdoorsy; comfy; vacation","No","For sale","ShoesSandalShower2",10697.0,"ubXSMjNnaXDaobiAX"
"shower sandals","Red","No","350",87.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; outdoorsy; comfy; vacation","No","For sale","ShoesSandalShower3",10698.0,"iH6Z7x6rcaxHCdHnW"
"shower sandals","Blue","No","350",87.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","everyday; outdoorsy; comfy; vacation","No","For sale","ShoesSandalShower4",10699.0,"F8maThw5HTMMWxrEY"
"ski boots","White","No","1800",450.0,"White","Blue","1x1","NA","Kicks",,"Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","ShoesKneeSki0",5660.0,"n2QGDJbTEi3ttYi7o"
"ski boots","Orange","No","1800",450.0,"Orange","Black","1x1","NA","Kicks",,"Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","ShoesKneeSki1",10992.0,"2sC56DmBS9zFAY8fh"
"ski boots","Red","No","1800",450.0,"Red","Black","1x1","NA","Kicks",,"Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","ShoesKneeSki2",10993.0,"FGXQs3vPFSaPSR6tr"
"ski boots","Lime","No","1800",450.0,"Yellow","Green","1x1","NA","Kicks",,"Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","ShoesKneeSki3",10994.0,"ovpA5W2y9AL5XC5Hv"
"ski boots","Light blue","No","1800",450.0,"Light blue","Yellow","1x1","NA","Kicks",,"Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","ShoesKneeSki4",10995.0,"9b8sNnAJRpZNaQZ3Y"
"ski boots","Purple","No","1800",450.0,"Blue","Pink","1x1","NA","Kicks",,"Winter","No","1.0.0","Active","outdoorsy; sporty","No","For sale","ShoesKneeSki5",10996.0,"kXThwqjtFGyQ98HwE"
"sky-egg shoes","None","Yes","NFS",800.0,"Green","Green","1x1","NA","Crafting",,"All Year","No","1.1.0a","Active","fairy tale; party; theatrical","No","Not for sale","ShoesLowcutEggsky0",12459.0,"cfFHEY8TX3qfsWXc5"
"slip-on loafers","Yellow","No","490",122.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; comfy","No","For sale","ShoesLowcutSlipon0",5566.0,"72obQqFyftJiNYhSP"
"slip-on loafers","Red","No","490",122.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","ShoesLowcutSlipon1",6884.0,"ZTxijqo9K5Kh4D888"
"slip-on loafers","Blue","No","490",122.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","ShoesLowcutSlipon2",6885.0,"HWaWPHrpsfMRPw9GS"
"slip-on loafers","Green","No","490",122.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; comfy","No","For sale","ShoesLowcutSlipon3",6889.0,"CwnHY2c3C6oXDufr7"
"slip-on loafers","Black","No","490",122.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; comfy","No","For sale","ShoesLowcutSlipon4",6890.0,"jyAseCiyNq9Zd9jKY"
"slip-on loafers","Light blue","No","490",122.0,"Light blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","ShoesLowcutSlipon5",10081.0,"kS2gPazmLfKkpTp7L"
"slip-on loafers","White","No","490",122.0,"White","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","ShoesLowcutSlipon6",10082.0,"evdWzeC43jXRiwusj"
"slip-on loafers","Beige","No","490",122.0,"Beige","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","ShoesLowcutSlipon7",10083.0,"SAuKXG665PM22Mw7A"
"slip-on sandals","Light blue","No","560",140.0,"Light blue","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; vacation","No","For sale","ShoesSandalResin0",5565.0,"bek7zCaZSfGbYQhnk"
"slip-on sandals","Lime","No","560",140.0,"Yellow","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; vacation","No","For sale","ShoesSandalResin1",10098.0,"pxonyKAtPKaYnhH49"
"slip-on sandals","Black","No","560",140.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; vacation","No","For sale","ShoesSandalResin2",10099.0,"2DKQL5YxfRBYfyoSJ"
"slip-on sandals","Pink","No","560",140.0,"Pink","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","comfy; vacation","No","For sale","ShoesSandalResin3",10100.0,"Fo7b3LxcBP9xWEKhv"
